artist,song,Type,Release Year,listener-Gender,listener-Age,likedSong
Bette Midler,Tenderly,Hip Hop,2002,F,30's,No
Bette Midler,The Folks Who Live On The Hill,Hip Hop,2002,F,30's,No
Bette Midler,The Girl Is On To You,Hip Hop,2002,F,30's,No
Bette Midler,The Glory Of Love,Hip Hop,2002,F,30's,No
Bette Midler,The Last Time,Hip Hop,2002,F,30's,No
Bette Midler,The Rose,Hip Hop,2002,F,30's,No
Bette Midler,"Together, Wherever We Go",Hip Hop,2002,F,30's,No
Bette Midler,Tragedy,Hip Hop,2002,F,30's,No
Bette Midler,What Are You Doing New Year's Eve?,Hip Hop,2002,F,30's,No
Bette Midler,White Christmas,Hip Hop,2002,F,30's,No
Bill Withers,Green Grass,Hip Hop,2002,F,30's,No
Bill Withers,Hello Like Before,Hip Hop,2002,F,30's,No
Bill Withers,I Don't Want You On My Mind,Hip Hop,2002,F,30's,No
Bill Withers,I Want To Spend The Night,Hip Hop,2002,F,30's,No
Bill Withers,Kissing My Love,Hip Hop,2002,F,30's,No
Bill Withers,Let Me In Your Life,Hip Hop,2002,F,30's,No
Bill Withers,Make Love To Your Mind,Hip Hop,2002,F,30's,No
Bill Withers,The Same Love That Made Me Laugh,Hip Hop,2002,F,30's,No
Billie Holiday,A Fine Romance,Hip Hop,2002,F,30's,No
Billie Holiday,All Or Nothing At All,Hip Hop,2002,F,30's,No
Billie Holiday,All The Way,Hip Hop,2002,F,30's,No
Billie Holiday,Always,Hip Hop,2002,F,30's,No
Billie Holiday,Am I Blue?,Hip Hop,2002,F,30's,No
Billie Holiday,April In My Heart,Hip Hop,2002,F,30's,No
Billie Holiday,Baby Get Lost,Hip Hop,2002,F,30's,No
Billie Holiday,Big Stuff,Hip Hop,2002,F,30's,No
Billie Holiday,Billie Blues,Hip Hop,2002,F,30's,No
Billie Holiday,Cheek To Cheek,Hip Hop,2002,F,30's,No
Billie Holiday,Come Rain Or Come Shine,Hip Hop,2002,F,20's,No
Billie Holiday,Comes Love,Hip Hop,2002,F,20's,No
Billie Holiday,Do Your Duty,Hip Hop,2002,F,20's,No
Billie Holiday,Embraceable You,Hip Hop,2002,F,20's,No
Billie Holiday,Everybody's Laughing,Hip Hop,2002,F,20's,No
Billie Holiday,Everything Happens For The Best,Hip Hop,2002,F,20's,No
Billie Holiday,Everything Happens To Me,Hip Hop,2002,F,20's,No
Billie Holiday,Everything I Have Is Yours,Hip Hop,2002,F,20's,No
Billie Holiday,Falling In Love Again,Hip Hop,2002,F,20's,No
Billie Holiday,Farewell To Storyville,Hip Hop,2002,F,20's,No
Billie Holiday,Foolin' Myself,Hip Hop,2002,F,20's,No
Billie Holiday,For All We Know,Hip Hop,2002,F,20's,No
Billie Holiday,Forget If You Can,Hip Hop,2002,F,20's,No
Billie Holiday,"Gee Baby, Ain't I Good To You?",Hip Hop,2002,F,20's,No
Billie Holiday,Gimmie A Pigfoot,Hip Hop,2002,F,20's,No
Billie Holiday,Girls Were Made To Take Care Of Boys,Hip Hop,2002,F,20's,No
Billie Holiday,Gloomy Sunday,Hip Hop,2002,F,20's,No
Billie Holiday,God Bless The Child,Hip Hop,2002,F,20's,No
Billie Holiday,Gone With The Wind,Hip Hop,2002,F,20's,No
Billie Holiday,How Could You?,Hip Hop,2002,F,20's,No
Billie Holiday,I Cover The Waterfront,Hip Hop,2002,F,20's,No
Billie Holiday,I Get Along Without You Very Well,Hip Hop,2002,F,20's,No
Billie Holiday,If My Heart Could Only Talk,Hip Hop,2002,F,20's,No
Billie Holiday,I'll Be Seeing You,Hip Hop,2002,F,20's,No
Billie Holiday,I'll Never Be The Same,Hip Hop,2002,F,20's,No
Billie Holiday,Keeps On Rainin',Hip Hop,2002,F,20's,No
Billie Holiday,Laughing At Life,Hip Hop,2002,F,20's,No
Billie Holiday,Love Me Or Leave Me,Hip Hop,2002,F,20's,No
Billie Holiday,"Me, Myself And I",Jazz,2002,F,20's,No
Billie Holiday,More Than You Know,Jazz,2002,F,20's,No
Billie Holiday,My First Impression Of You,Jazz,2002,F,20's,No
Billie Holiday,Now They Call It Swing,Jazz,2002,F,20's,No
Billie Holiday,On The Sentimental Side,Jazz,2002,F,20's,No
Billie Holiday,"One Never Knows, Does One?",Jazz,2002,F,20's,No
Billie Holiday,Prelude To A Kiss,Jazz,2002,F,20's,No
Billy Joel,Ain't No Crime,Jazz,2002,F,20's,No
Billy Joel,All For Leyna,Jazz,2002,F,20's,No
Billy Joel,Angry Young Man,Jazz,2002,F,20's,No
Billy Joel,Blonde Over Blue,Jazz,2002,F,20's,No
Billy Joel,Careless Talk,Jazz,2002,F,20's,No
Billy Joel,C'etait Toi,Jazz,2002,F,20's,No
Billy Joel,Christie Lee,Jazz,2002,F,20's,No
Billy Joel,Christmas In Fallujah,Jazz,2002,F,20's,No
Billy Joel,Close To The Borderline,Jazz,2002,F,20's,No
Billy Joel,Code Of Silence,Jazz,2002,F,20's,No
Billy Joel,Don't Worry Baby (Live),Jazz,2002,F,20's,No
Billy Joel,Get It Right The First Time,Jazz,2002,F,20's,No
Billy Joel,It's Still Rock And Roll To Me,Jazz,2002,F,20's,No
Billy Joel,Keeping The Faith,Jazz,2002,F,20's,No
Billy Joel,Leave A Tender Moment Alone,Jazz,2002,F,20's,No
Billy Joel,Modern Woman,Jazz,2002,F,20's,No
Billy Joel,Movin' Out,Jazz,2002,F,20's,No
Billy Joel,Scandinavian Skies,Jazz,2002,F,20's,No
Billy Joel,Storm Front,Jazz,2002,F,20's,No
Billy Joel,Streetlife Serenader,Jazz,2002,F,20's,No
Billy Joel,"Summer, Highland Falls",Jazz,2002,F,20's,No
Billy Joel,The Bridge,Jazz,2002,F,20's,No
Billy Joel,The End Of The World,Jazz,2002,F,20's,No
Billy Joel,The Great Wall Of China,Jazz,2002,F,20's,No
Billy Joel,The Prime Of Your Love,Jazz,2002,F,20's,No
Billy Joel,This Is The Time,Jazz,2002,F,20's,No
Billy Joel,This Night,Jazz,2002,F,20's,No
Billy Joel,Time And Time Again,Jazz,2002,F,20's,No
Billy Joel,Travelin' Prayer,Jazz,2002,F,20's,No
Billy Joel,Turn Around,Jazz,2002,F,20's,No
Billy Joel,Uptown Girl,Jazz,2002,F,20's,No
Billy Joel,We Didn't Start The Fire,Jazz,2002,F,20's,No
Billy Joel,When In Rome,Jazz,2002,F,20's,No
Bing Crosby,At Last,Jazz,2002,F,20's,No
Bing Crosby,Be Careful It's My Heart,Jazz,2002,F,20's,No
Bing Crosby,Blacksmith Blues,Jazz,2002,F,20's,No
Bing Crosby,Blue Room,Jazz,2002,F,20's,No
Bing Crosby,Changing Partners,Jazz,2002,F,20's,No
Bing Crosby,Evelina,Jazz,2002,F,20's,No
Bing Crosby,Exactly Like You,Jazz,2002,F,20's,No
Bing Crosby,Feudin And Fightin,Jazz,2002,F,20's,No
Bing Crosby,Fine Romance,Jazz,2002,F,20's,No
Bing Crosby,For Me And My Gal - With Judy Garland,Jazz,2002,F,20's,No
Bing Crosby,Frosty The Snowman,Jazz,2002,F,20's,No
Bing Crosby,God Rest Ye Merry Gentlemen,Jazz,2002,F,20's,No
Bing Crosby,Gone Fishin',Jazz,2002,F,20's,No
Bing Crosby,"Good, Good, Good",Jazz,2002,F,20's,No
Bing Crosby,I Don't Know Why - With Lauren Bacall,Jazz,2002,F,20's,No
Bing Crosby,I Surrender Dear,Jazz,2002,F,20's,No
Bing Crosby,I'll Be Home For Christmas,Jazz,2002,F,20's,No
Bing Crosby,I'll Be Seeing You,Jazz,2002,F,20's,No
Bing Crosby,I'll Take You Home Again Kathleen,Jazz,2002,F,20's,No
Bing Crosby,I'll Walk Alone,Jazz,2002,F,20's,No
Bing Crosby,Is You Is Or Is You Ain't (My Baby)?,Jazz,2002,F,20's,No
Bing Crosby,It Had To Be You,Jazz,2002,F,20's,No
Bing Crosby,It's The Natural Thing To Do,Jazz,2002,F,20's,No
Bing Crosby,I've Got A Pocketful Of Dreams,Jazz,2002,F,20's,No
Bing Crosby,Jingle Bells,Jazz,2002,F,20's,No
Bing Crosby,June In January,Jazz,2002,F,20's,No
Bing Crosby,Last Night On The Backporch,Jazz,2002,F,20's,No
Bing Crosby,Learn To Croon,Jazz,2002,F,20's,No
Bing Crosby,Let It Snow! Let It Snow! Let It Snow!,Jazz,2002,F,20's,No
Bing Crosby,"Little Jack Frost, Get Lost",Jazz,2002,F,20's,No
Bing Crosby,Love In Bloom,Jazz,2002,F,20's,No
Bing Crosby,Love Is Just Around The Corner,Jazz,2002,F,20's,No
Bing Crosby,Love Thy Neighbor,Jazz,2002,F,20's,No
Bing Crosby,Mack The Knife,Jazz,2002,F,20's,No
Bing Crosby,Macnamara's Band,Jazz,2002,F,20's,No
Bing Crosby,Mean To Me,Jazz,2002,F,20's,No
Bing Crosby,Mexicali Rose,Jazz,2002,F,20's,No
Bing Crosby,My Melancholy Baby,Jazz,2002,F,20's,No
Bing Crosby,Now Is The Hour,Jazz,2002,F,20's,No
Bing Crosby,Oh Come All Ye Faithful (Adeste Fideles),Jazz,2002,F,20's,No
Bing Crosby,Oh Little Town Of Bethlehem,Jazz,2002,F,20's,No
Bing Crosby,Oh What A Beautiful Mornin,Jazz,2002,F,20's,No
Bing Crosby,Ol' Man River,Jazz,2002,F,20's,No
Bing Crosby,On A Slow Boat To China,Jazz,2002,F,20's,No
Bing Crosby,Once In A While,Jazz,2002,F,20's,No
Bing Crosby,"Pittsburgh, Pennsylvania",Rock,2002,F,20's,No
Bing Crosby,Play A Simple Melody,Rock,2002,F,20's,No
Bing Crosby,'Round And 'Round The Christmas Tree,Rock,2002,F,20's,No
Bing Crosby,Rudolph The Red Nosed Reindeer,Rock,2002,F,20's,No
Bing Crosby,September In The Rain,Rock,2002,F,20's,No
Bing Crosby,Small Fry,Rock,2002,F,20's,No
Bing Crosby,Strange Music,Rock,2002,F,20's,No
Bing Crosby,"Sunday, Monday Or Always",Rock,2002,F,20's,No
Bing Crosby,Sweet Georgia Brown,Rock,2002,F,20's,No
Bing Crosby,Sweet Is The Word For You,Rock,2002,F,20's,No
Bing Crosby,Sweet Leilani,Rock,2002,F,20's,No
Bing Crosby,Swingin' Down The Lane,Rock,2002,F,20's,No
Bing Crosby,Swinging on A Star,Rock,2002,F,20's,No
Bing Crosby,Thanks,Rock,2002,F,20's,No
Black Sabbath,After All,Rock,2002,F,20's,No
Black Sabbath,After Forever,Rock,2002,F,20's,No
Black Sabbath,Air Dance,Rock,2002,F,20's,No
Black Sabbath,Am I Going Insane,Rock,2002,F,20's,No
Black Sabbath,Back Street Kids,Rock,2002,F,20's,No
Black Sabbath,Black Sabbath,Rock,2002,F,20's,No
Black Sabbath,Children Of The Grave,Rock,2002,F,20's,No
Black Sabbath,Children Of The Sea,Rock,2002,F,20's,No
Black Sabbath,Damaged Soul,Rock,2002,F,20's,No
Black Sabbath,Dying For Love,Rock,2002,F,20's,No
Black Sabbath,Ear In The Wall,Ballads,2002,F,20's,No
Black Sabbath,Electric Funeral,Ballads,2002,F,20's,No
Black Sabbath,Fairies Wear Boots,Ballads,2002,F,20's,No
Black Sabbath,Guilty As Hell,Ballads,2002,F,20's,No
Black Sabbath,Hand Of Doom,Ballads,2002,F,20's,No
Black Sabbath,Hole In The Sky,Ballads,2002,F,20's,No
Black Sabbath,I Won't Cry For You,Ballads,2002,F,20's,No
Black Sabbath,Kill In The Spirit World,Ballads,2002,F,20's,No
Black Sabbath,Lonely Is The Word,Ballads,2002,F,20's,No
Black Sabbath,Lord Of This World,Ballads,2002,F,20's,No
Black Sabbath,Megalomania,Ballads,2002,F,20's,No
Black Sabbath,N.I.B.,Ballads,2002,F,20's,No
Black Sabbath,Nightwing,Ballads,2002,F,20's,No
Black Sabbath,Peace Of Mind,Ballads,2002,F,20's,No
Black Sabbath,Sabbath Bloody Sabbath,Ballads,2002,F,20's,No
Black Sabbath,Selling My Soul,Ballads,2002,F,20's,No
Black Sabbath,She's Gone,Ballads,2002,F,20's,No
Black Sabbath,Sins Of The Father,Ballads,2002,F,20's,No
Black Sabbath,The Writ,Ballads,2002,F,20's,No
Black Sabbath,Under The Sun,Ballads,2002,F,20's,No
Black Sabbath,Voodoo,Ballads,2002,F,20's,No
Black Sabbath,Who Are You?,Ballads,2002,F,20's,No
Black Sabbath,Wicked World,Ballads,2002,F,20's,No
Black Sabbath,Young,Ballads,2002,F,20's,No
Black Sabbath,Zeitgeist,Ballads,2002,F,20's,No
Black Sabbath,Zero The Hero,Ballads,2002,F,20's,No
Blur,Alex's Song,Ballads,2002,F,20's,No
Blur,Ambulance,Ballads,2002,F,20's,No
Blur,Badhead,Ballads,2002,F,20's,No
Blur,Bang,Ballads,2002,F,20's,No
Blur,Bank Holiday,Ballads,2002,F,20's,No
Blur,Battery In Your Leg,Ballads,2002,F,20's,No
Blur,Battle,Ballads,2002,F,20's,No
Blur,Beachcoma,Ballads,2002,F,20's,No
Blur,Beetlebum,Ballads,2002,F,20's,No
Blur,Best Days,Ballads,2002,F,20's,No
Blur,Black Book,Ballads,2002,F,20's,No
Blur,Blue Jeans,Ballads,2002,F,20's,No
Blur,Bone Bag,Ballads,2002,F,20's,No
Blur,Bugman,Ballads,2002,F,20's,No
Blur,Chinese Bombs,Ballads,2002,F,20's,No
Blur,Cowboy Song,Ballads,2002,F,20's,No
Blur,Dan Abnormal,Ballads,2002,F,20's,No
Blur,Death Of A Party,Ballads,2002,F,20's,No
Blur,Dizzy,Ballads,2002,F,20's,No
Blur,Down,Ballads,2002,F,20's,No
Blur,Dying Isn't Easy,Ballads,2002,F,20's,No
Blur,Fade Away,Ballads,2002,F,20's,No
Blur,Fool,Ballads,2002,F,20's,No
Blur,Fool's Day,Ballads,2002,F,20's,No
Blur,For Tomorrow,Ballads,2002,F,20's,No
Blur,Fried,Ballads,2002,F,20's,No
Blur,Gene By Gene,Ballads,2002,F,20's,No
Blur,He Thought Of Cars,Ballads,2002,F,20's,No
Blur,High Cool,Hip Hop,2002,F,20's,No
Blur,I'm All Over,Hip Hop,2002,F,20's,No
Blur,I'm Fine,Hip Hop,2002,F,20's,No
Blur,I'm Just A Killer For Your Love,Hip Hop,2002,F,20's,No
Blur,Into Another,Hip Hop,2002,F,20's,No
Blur,It Could Be You,Hip Hop,2002,F,20's,No
Blur,Jubilee,Hip Hop,2002,F,20's,No
Blur,Let's All Go Down The Strand,Hip Hop,2002,F,20's,No
Blur,London Loves,Hip Hop,2002,F,20's,No
Blur,Lonesome Street,Hip Hop,2002,F,20's,No
Blur,Look Inside America,Hip Hop,2002,F,20's,No
Blur,Moroccan Peoples Revolutionary Bowls Club,Hip Hop,2002,F,20's,No
Blur,One Born Every Minute,Hip Hop,2002,F,20's,No
Blur,Out Of Time,Hip Hop,2002,F,20's,No
Blur,Parklife,Hip Hop,2002,F,20's,No
Blur,Polished Stone,Hip Hop,2002,F,20's,No
Blur,Song 2,Hip Hop,2002,F,20's,No
Blur,Song 2 (Original Lyrics),Hip Hop,2002,F,20's,No
Blur,The Universal,Hip Hop,2002,F,20's,No
Blur,Tracy Jacks,Hip Hop,2002,F,20's,No
Blur,Trimm Trabb,Hip Hop,2002,F,20's,No
Blur,Trouble In The Message Center,Hip Hop,2002,F,20's,No
Blur,Uncle Love,Hip Hop,2002,F,20's,No
Blur,Under The Westway,Hip Hop,2002,F,20's,No
Blur,We Have A Technical,Hip Hop,2002,F,20's,No
Blur,When The Cows Come Home,Hip Hop,2002,F,20's,No
Bob Dylan,4Th Time Around,Hip Hop,2002,F,20's,No
Bob Dylan,A Satisfied Mind,Hip Hop,2002,F,20's,No
Bob Dylan,Ain't Gonna Grieve,Hip Hop,2002,F,20's,No
Bob Dylan,All Over You,Hip Hop,2002,F,20's,No
Bob Dylan,Ballad Of Donald White,Hip Hop,2002,F,20's,No
Bob Dylan,Ballad Of Hollis Brown,Hip Hop,2002,F,20's,No
Bob Dylan,Belle Isle,Hip Hop,2002,F,20's,No
Bob Dylan,Beyond Here Lies Nothin',Hip Hop,2002,F,20's,No
Bob Dylan,Beyond The Horizon,Hip Hop,2002,F,20's,No
Bob Dylan,Black Crow Blues,Hip Hop,2002,F,20's,No
Bob Dylan,Blind Willie Mctell,Hip Hop,2002,F,20's,No
Bob Dylan,Blowin' In The Wind,Hip Hop,2002,F,20's,No
Bob Dylan,Bob Dylan's Blues,Hip Hop,2002,F,20's,No
Bob Dylan,Bob Dylan's Dream,Hip Hop,2002,F,20's,No
Bob Dylan,Bob Dylan's New Orleans Rag,Rock,2002,F,20's,No
Bob Dylan,Broke Down Engine,Rock,2002,F,20's,No
Bob Dylan,California,Rock,2002,F,20's,No
Bob Dylan,Can You Please Crawl Out Your Window?,Rock,2002,F,20's,No
Bob Dylan,Can't Help Falling In Love,Rock,2002,F,20's,No
Bob Dylan,Catfish,Rock,2002,F,20's,No
Bob Dylan,Chimes Of Freedom,Rock,2002,F,20's,No
Bob Dylan,Christmas Island,Rock,2002,F,20's,No
Bob Dylan,Clean-Cut Kid,Rock,2002,F,20's,No
Bob Dylan,Clothes Line,Rock,2002,F,20's,No
Bob Dylan,Copper Kettle,Rock,2002,F,20's,No
Bob Dylan,Country Pie,Rock,2002,F,20's,No
Bob Dylan,Cry A While,Rock,2002,F,20's,No
Bob Dylan,Dark Eyes,Rock,2002,F,20's,No
Bob Dylan,Dear Landlord,Rock,2002,F,20's,No
Bob Dylan,Denise,Rock,2002,F,20's,No
Bob Dylan,Dirt Road Blues,Rock,2002,F,20's,No
Bob Dylan,Disease Of Conceit,Rock,2002,F,20's,No
Bob Dylan,Dixie,Rock,2002,F,20's,No
Bob Dylan,Do Right To Me Baby,Rock,2002,F,20's,No
Bob Dylan,Do You Hear What I Hear?,Rock,2002,F,20's,No
Bob Dylan,Don't Fall Apart On Me Tonight,Romantic,2002,F,20's,No
Bob Dylan,"Don't Think Twice, It's All Right",Romantic,2002,F,20's,No
Bob Dylan,Drifter's Escape,Romantic,2002,F,20's,No
Bob Dylan,Dusty Old Fairgrounds,Romantic,2002,F,20's,No
Bob Dylan,Emotionally Yours,Romantic,2002,F,20's,No
Bob Dylan,Fixin' To Die,Romantic,2002,F,20's,No
Bob Dylan,Floater,Romantic,2002,F,20's,No
Bob Dylan,Freight Train Blues,Romantic,2002,F,20's,No
Bob Dylan,Get Your Rocks Off,Romantic,2002,F,20's,No
Bob Dylan,Girl Of The North Country,Romantic,2002,F,20's,No
Bob Dylan,"Going, Going, Gone",Romantic,2002,F,20's,No
Bob Dylan,Golden Loom,Romantic,2002,F,20's,No
Bob Dylan,Gonna Change My Way Of Thinking,Romantic,2002,F,20's,No
Bob Dylan,Gospel Plow,Romantic,2002,F,20's,No
Bob Dylan,Handsome Molly,Romantic,2002,F,20's,No
Bob Dylan,Handy Dandy,Romantic,2002,F,20's,No
Bob Dylan,House Carpenter,Romantic,2002,F,20's,No
Bob Dylan,I Can't Get You Off Of My Mind,Romantic,2002,F,20's,No
Bob Dylan,I Feel A Change Comin' On,Romantic,2002,F,20's,No
Bob Dylan,"If You Gotta Go, Go Now",Romantic,2002,F,20's,No
Bob Dylan,In The Summertime,Romantic,2002,F,20's,No
Bob Dylan,It Takes A Lot To Laugh It Takes A Train To Cry,Romantic,2002,F,20's,No
Bob Marley,African Herbsman,Romantic,2002,F,20's,No
Bob Marley,All In One,Romantic,2002,F,20's,No
Bob Marley,Downpressor,Romantic,2002,F,20's,No
Bob Marley,Dreamland,Romantic,2002,F,20's,No
Bob Marley,Duppy Conqueror,Romantic,2002,F,20's,No
Bob Marley,Friends And Lovers,Romantic,2002,F,20's,No
Bob Marley,Fussing And Fighting,Romantic,2002,F,20's,No
Bob Marley,"Get Up, Stand Up",Romantic,2002,F,20's,No
Bob Marley,I Made A Mistake,Romantic,2002,F,20's,No
Bob Marley,Is This Love,Romantic,2002,F,20's,No
Bob Marley,Punky Reggae Party,Romantic,2002,F,20's,No
Bob Marley,Rocking Steady,Romantic,2002,F,20's,No
Bob Marley,Roots,Romantic,2002,F,20's,No
Bob Marley,Smoke 2 Joints,Romantic,2002,F,20's,No
Bob Marley,Stand Alone,Romantic,2002,F,20's,No
Bob Marley,Teenager In Love,Romantic,2002,F,20's,No
Bob Marley,Try Me,Romantic,2002,F,20's,No
Bob Marley,Why Should I,Romantic,2002,F,20's,No
Bob Marley,Wings Of A Dove,Romantic,2002,F,20's,No
Bob Marley,You Can't Blame The Youth,Romantic,2002,F,20's,No
Bob Rivers,12 Pains Of Christmas,Romantic,2002,F,20's,No
Bob Rivers,50 Ways To Eat Your Lover,Romantic,2002,F,20's,No
Bob Rivers,7-11 (Seven Eleven),Romantic,2002,F,20's,No
Bob Rivers,Addicted To (Cigarette) Butts,Romantic,2002,F,20's,No
Bob Rivers,All You Need Is Elves,Romantic,2002,F,20's,No
Bob Rivers,Back In A US Made Car,Romantic,2002,F,20's,No
Bob Rivers,Beers In Heaven,Romantic,2002,F,20's,No
Bob Rivers,Bin Laden And The Jets,Romantic,2002,F,20's,No
Bob Rivers,Cheney's Got A Gun,Romantic,2002,F,20's,No
Bob Rivers,I Shot The White House,Romantic,2002,F,20's,No
Bob Rivers,I'm A Weight Watcher,Romantic,2002,F,20's,No
Bob Rivers,It's In His Piss (The Snoop Snoop Song),Romantic,2002,F,20's,No
Bob Rivers,Jingle Hells Bells,Romantic,2002,F,20's,No
Bob Rivers,Middle Aged Wasteline,Romantic,2002,F,20's,No
Bob Rivers,Mr. Magoo,Romantic,2002,F,20's,No
Bob Rivers,O Come All Ye Grateful Dead-Heads,Romantic,2002,F,20's,No
Bob Rivers,Oj's Trial Thing,Romantic,2002,F,20's,No
Bob Rivers,On A Horse With Hussein,Romantic,2002,F,20's,No
Bob Rivers,Pokemon,Romantic,2002,F,20's,No
Bob Rivers,Read It In The Tabloids,Romantic,2002,F,20's,No
Bob Rivers,Rusty Chevrolet,Romantic,2002,F,20's,No
Bob Rivers,Space Station Oddity,Romantic,2002,F,20's,No
Bob Rivers,"The Restroom Door Said,",Romantic,2002,F,20's,No
Bob Rivers,What If God Smoked Cannabis?,Romantic,2002,F,20's,No
Bob Seger,Ain't Got No Money,Romantic,2002,F,20's,No
Bob Seger,Betty Lou's Getting Out Tonight,Romantic,2002,F,20's,No
Bob Seger,Black Night,Romantic,2002,F,20's,No
Bob Seger,Bo Diddley,Romantic,2002,F,20's,No
Bob Seger,Boomtown Blues,Romantic,2002,F,20's,Yes
Bob Seger,By The River,Romantic,2002,F,20's,Yes
Bob Seger,Cat,Romantic,2002,F,20's,Yes
Bob Seger,Cross Of Gold,Romantic,2002,F,20's,Yes
Bob Seger,Even Now,Romantic,2002,F,20's,Yes
Bob Seger,Face The Promise,Romantic,2002,F,20's,Yes
Bob Seger,Feel Like A Number,Romantic,2002,F,20's,Yes
Bob Seger,Fire Down Below,Romantic,2002,F,20's,Yes
Bob Seger,Fire Inside,Romantic,2002,F,20's,Yes
Bob Seger,I Wanna Get Lost In Your Rock N' Roll,Romantic,2002,F,20's,Yes
Bob Seger,In Your Time,Romantic,2002,F,20's,Yes
Bob Seger,Innervenus Eyes,Romantic,2002,F,20's,Yes
Bob Seger,I've Been Working,Romantic,2002,F,20's,Yes
Bob Seger,Ivory,Romantic,2002,F,20's,Yes
Bob Seger,"James, Jesse",Romantic,2002,F,20's,Yes
Bob Seger,Jumpin' Humpin' Hipocrit,Romantic,2002,F,20's,Yes
Bob Seger,Lennie Johnson,Romantic,2002,F,20's,Yes
Bob Seger,Let It Rock,Romantic,2002,F,20's,Yes
Bob Seger,Like A Rock,Romantic,2002,F,20's,Yes
Bob Seger,Little Victories,Romantic,2002,F,20's,Yes
Bob Seger,Momma,Romantic,2002,F,20's,Yes
Bob Seger,No Matter Who You Are,Romantic,2002,F,20's,Yes
Bob Seger,Paint Them A Picture,Romantic,2002,F,20's,Yes
Bob Seger,Railroad Days,Romantic,2002,F,20's,Yes
Bob Seger,Ramblin' Gamblin' Man,Romantic,2002,F,20's,Yes
Bob Seger,Real At The Time,Romantic,2002,F,20's,Yes
Bob Seger,Real Love,Romantic,2002,F,20's,Yes
Bob Seger,Real Mean Bottle,Romantic,2002,F,20's,Yes
Bob Seger,Revisionism Street,Romantic,2002,F,20's,Yes
Bob Seger,Rite Of Passage,Romantic,2002,F,20's,Yes
Bob Seger,Simplicity,Romantic,2002,F,20's,Yes
Bob Seger,The Aftermath,Romantic,2002,F,20's,Yes
Bob Seger,The Famous Final Scene,Romantic,2002,F,20's,Yes
Bob Seger,The Last Song,Romantic,2002,F,20's,Yes
Bob Seger,The Long Goodbye,Romantic,2002,F,20's,Yes
Bob Seger,The Ring,Romantic,2002,F,20's,Yes
Bob Seger,Turn On Your Love Light,Romantic,2002,F,20's,Yes
Bob Seger,Turn The Page,Romantic,2002,F,20's,Yes
Bob Seger,U.M.C.,Romantic,2002,F,20's,Yes
Bob Seger,Understanding,Romantic,2002,F,20's,Yes
Bon Jovi,Ain't No Cure For Love (Crush Demo),Romantic,2002,F,20's,Yes
Bon Jovi,Alive,Romantic,2002,F,20's,Yes
Bon Jovi,All About Loving You,Romantic,2002,F,20's,Yes
Bon Jovi,All I Wanna Do Is You,Romantic,2002,F,20's,Yes
Bon Jovi,All I Want Is Everything,Romantic,2002,F,20's,Yes
Bon Jovi,"All Talk, No Action",Romantic,2002,F,20's,Yes
Bon Jovi,Always,Romantic,2002,F,20's,Yes
Bon Jovi,Always Run To You,Romantic,2002,F,20's,Yes
Bon Jovi,America The Beautiful,Romantic,2002,F,20's,Yes
Bon Jovi,American Dreams,Romantic,2002,F,20's,Yes
Bon Jovi,Another Reason To Believe,Romantic,2002,F,20's,Yes
Bon Jovi,Army Of One,Romantic,2002,F,20's,Yes
Bon Jovi,Bad Medicine,Romantic,2002,F,20's,Yes
Bon Jovi,Ballad Of Youth,Romantic,2002,F,20's,Yes
Bon Jovi,Bang A Drum,Romantic,2002,F,20's,Yes
Bon Jovi,Bed Of Roses,Romantic,2002,F,20's,Yes
Bon Jovi,Better Think Twice,Romantic,2002,F,20's,Yes
Bon Jovi,Billy,Romantic,2002,F,20's,Yes
Bon Jovi,Bitter Wine,Romantic,2002,F,20's,Yes
Bon Jovi,Blood Money,Romantic,2002,F,20's,Yes
Bon Jovi,Bobby's Girl,Romantic,2002,F,20's,Yes
Bon Jovi,Born To Be My Baby,Romantic,2002,F,20's,Yes
Bon Jovi,Breakout,Romantic,2002,F,20's,Yes
Bon Jovi,Captain Crash And The Beauty Queen From Mars,Romantic,2002,F,20's,Yes
Bon Jovi,Church Of Desire,Romantic,2002,F,20's,Yes
Bon Jovi,Come Back,Romantic,2002,F,20's,Yes
Bon Jovi,Crazy,Romantic,2002,F,20's,Yes
Bon Jovi,Dirty Little Secret,Romantic,2002,F,20's,Yes
Bon Jovi,Downside Of Love,Romantic,2002,F,20's,Yes
Bon Jovi,Everybody's Broken,Romantic,2002,F,20's,Yes
Bon Jovi,Garageland,Romantic,2002,F,20's,Yes
Bon Jovi,Have A Nice Day,Romantic,2002,F,20's,Yes
Bon Jovi,Heartbreak Eyes,Romantic,2002,F,20's,Yes
Bon Jovi,Heaven Help Us,Romantic,2002,F,20's,Yes
Bon Jovi,Helter Skelter,Romantic,2002,F,20's,Yes
Bon Jovi,Hollywood Dreams,Romantic,2002,F,20's,Yes
Bon Jovi,Homebound Train,Romantic,2002,F,20's,Yes
Bon Jovi,Hook Me Up,Romantic,2002,F,20's,Yes
Bon Jovi,I Am,Romantic,2002,F,20's,Yes
Bon Jovi,I Believe,Romantic,2002,F,20's,Yes
Bon Jovi,I Don't Like Mondays,Hip Hop,2002,F,20's,Yes
Bon Jovi,I Don't Want To Live Forever,Hip Hop,2002,F,20's,Yes
Bon Jovi,I Got The Girl,Hip Hop,2002,F,20's,Yes
